timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1733781977.688013,3,10.0.0.1505110.0.0.175955117,10.0.0.1,5051,10.0.0.17,59551,17,-1,-1,6,340000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.688013,3,10.0.0.1505010.0.0.9364706,10.0.0.1,5050,10.0.0.9,36470,6,-1,-1,6,200000000,20,100,0,130943,8642626,21823.83333333333,0.000654715,1440437.6666666667,0.04321313,0
1733781977.688013,3,10.0.0.13505010.0.0.6364701,10.0.0.13,5050,10.0.0.6,36470,1,0,0,46,520000000,20,100,0,45,4410,0.9782608695652174,8.653846153846155e-08,95.8695652173913,8.480769230769231e-06,0
1733781977.688013,3,10.0.0.16505010.0.0.9364701,10.0.0.16,5050,10.0.0.9,36470,1,0,0,6,194000000,20,100,0,5,490,0.8333333333333334,2.5773195876288662e-08,81.66666666666667,2.5257731958762885e-06,0
1733781977.688013,3,10.0.0.174165010.0.0.150506,10.0.0.17,41650,10.0.0.1,5050,6,0,0,26,409000000,20,100,0,388403,17196460682,14938.576923076924,0.000949640586797,661402333.9230769,42.045136141809294,0
1733781977.688013,3,10.0.0.175152410.0.0.1806,10.0.0.17,51524,10.0.0.1,80,6,0,0,6,317000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.688013,3,10.0.0.175152610.0.0.1806,10.0.0.17,51526,10.0.0.1,80,6,0,0,6,282000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.688013,3,10.0.0.175955110.0.0.1505117,10.0.0.17,59551,10.0.0.1,5051,17,0,0,16,346000000,20,100,0,894,1351728,55.875,2.583815028901734e-06,84483.0,0.0039067283236994,0
1733781977.688013,3,10.0.0.65955110.0.0.1350511,10.0.0.6,59551,10.0.0.13,5051,1,0,8,46,534000000,20,100,0,45,4410,0.9782608695652174,8.426966292134831e-08,95.8695652173913,8.258426966292135e-06,0
1733781977.688013,3,10.0.0.93647010.0.0.150506,10.0.0.9,36470,10.0.0.1,5050,6,0,8,6,230000000,20,100,0,248752,11103277844,41458.66666666666,0.0010815304347826,1850546307.3333333,48.275121060869566,0
1733781977.688013,3,10.0.0.93647010.0.0.1650501,10.0.0.9,36470,10.0.0.16,5050,1,0,8,6,226000000,20,100,0,5,490,0.8333333333333334,2.212389380530973e-08,81.66666666666667,2.168141592920354e-06,0
1733781977.688515,1,10.0.0.1505010.0.0.17416506,10.0.0.1,5050,10.0.0.17,41650,6,-1,-1,26,402000000,20,100,0,225103,14857222,8657.807692307691,0.0005599577114427,571431.6153846154,0.036958263681592,0
1733781977.688515,1,10.0.0.18010.0.0.17515246,10.0.0.1,80,10.0.0.17,51524,6,-1,-1,6,309000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.688515,1,10.0.0.18010.0.0.17515266,10.0.0.1,80,10.0.0.17,51526,6,-1,-1,6,273000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.688515,1,10.0.0.1505110.0.0.175955117,10.0.0.1,5051,10.0.0.17,59551,17,-1,-1,6,344000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.688515,1,10.0.0.1505010.0.0.9364706,10.0.0.1,5050,10.0.0.9,36470,6,-1,-1,6,218000000,20,100,0,130943,8642626,21823.83333333333,0.0006006559633027,1440437.6666666667,0.0396450733944954,0
1733781977.688515,1,10.0.0.174165010.0.0.150506,10.0.0.17,41650,10.0.0.1,5050,6,-1,-1,26,405000000,20,100,0,388403,17196460682,14938.576923076924,0.0009590197530864,661402333.9230769,42.46039674567901,0
1733781977.688515,1,10.0.0.175152410.0.0.1806,10.0.0.17,51524,10.0.0.1,80,6,-1,-1,6,311000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.688515,1,10.0.0.175152610.0.0.1806,10.0.0.17,51526,10.0.0.1,80,6,-1,-1,6,276000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.688515,1,10.0.0.175955110.0.0.1505117,10.0.0.17,59551,10.0.0.1,5051,17,-1,-1,16,343000000,20,100,0,894,1351728,55.875,2.606413994169096e-06,84483.0,0.0039408979591836,0
1733781977.688515,1,10.0.0.93647010.0.0.150506,10.0.0.9,36470,10.0.0.1,5050,6,-1,-1,6,222000000,20,100,0,248751,11103277746,41458.5,0.0011205,1850546291.0,50.01476462162162,0
1733781977.688732,2,10.0.0.1505010.0.0.17416506,10.0.0.1,5050,10.0.0.17,41650,6,-1,-1,26,399000000,20,100,0,225103,14857222,8657.807692307691,0.0005641679197994,571431.6153846154,0.0372361453634085,0
1733781977.688732,2,10.0.0.18010.0.0.17515246,10.0.0.1,80,10.0.0.17,51524,6,-1,-1,6,306000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.688732,2,10.0.0.18010.0.0.17515266,10.0.0.1,80,10.0.0.17,51526,6,-1,-1,6,270000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.688732,2,10.0.0.1505110.0.0.175955117,10.0.0.1,5051,10.0.0.17,59551,17,-1,-1,6,342000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.688732,2,10.0.0.1505010.0.0.9364706,10.0.0.1,5050,10.0.0.9,36470,6,-1,-1,6,215000000,20,100,0,130943,8642626,21823.83333333333,0.0006090372093023,1440437.6666666667,0.0401982604651162,0
1733781977.688732,2,10.0.0.13505010.0.0.6364701,10.0.0.13,5050,10.0.0.6,36470,1,0,0,46,517000000,20,100,0,45,4410,0.9782608695652174,8.704061895551257e-08,95.8695652173913,8.529980657640232e-06,0
1733781977.688732,2,10.0.0.174165010.0.0.150506,10.0.0.17,41650,10.0.0.1,5050,6,0,0,26,408000000,20,100,0,388403,17196460682,14938.576923076924,0.0009519681372549,661402333.9230769,42.14818794607843,0
1733781977.688732,2,10.0.0.175152410.0.0.1806,10.0.0.17,51524,10.0.0.1,80,6,0,0,6,315000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.688732,2,10.0.0.175152610.0.0.1806,10.0.0.17,51526,10.0.0.1,80,6,0,0,6,278000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.688732,2,10.0.0.175955110.0.0.1505117,10.0.0.17,59551,10.0.0.1,5051,17,0,0,16,349000000,20,100,0,894,1351728,55.875,2.5616045845272207e-06,84483.0,0.0038731461318051,0
1733781977.688732,2,10.0.0.65955110.0.0.1350511,10.0.0.6,59551,10.0.0.13,5051,1,0,8,46,537000000,20,100,0,45,4410,0.9782608695652174,8.379888268156424e-08,95.8695652173913,8.212290502793296e-06,0
1733781977.688732,2,10.0.0.93647010.0.0.150506,10.0.0.9,36470,10.0.0.1,5050,6,0,8,6,225000000,20,100,0,248752,11103342972,41458.66666666666,0.0011055644444444,1850557162.0,49.348190986666665,0
1733781977.688892,6,10.0.0.1505010.0.0.17416506,10.0.0.1,5050,10.0.0.17,41650,6,-1,-1,26,380000000,20,100,0,225103,14857222,8657.807692307691,0.0005923763157894,571431.6153846154,0.0390979526315789,0
1733781977.688892,6,10.0.0.18010.0.0.17515246,10.0.0.1,80,10.0.0.17,51524,6,-1,-1,6,297000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.688892,6,10.0.0.18010.0.0.17515266,10.0.0.1,80,10.0.0.17,51526,6,-1,-1,6,259000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.688892,6,10.0.0.1505110.0.0.175955117,10.0.0.1,5051,10.0.0.17,59551,17,-1,-1,6,334000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.688892,6,10.0.0.13505110.0.0.17595511,10.0.0.13,5051,10.0.0.17,59551,1,0,0,26,426000000,20,100,0,25,2450,0.9615384615384616,5.868544600938968e-08,94.23076923076924,5.751173708920188e-06,0
1733781977.688892,6,10.0.0.16505110.0.0.9595511,10.0.0.16,5051,10.0.0.9,59551,1,0,0,6,207000000,20,100,0,5,490,0.8333333333333334,2.415458937198068e-08,81.66666666666667,2.3671497584541063e-06,0
1733781977.688892,6,10.0.0.174165010.0.0.150506,10.0.0.17,41650,10.0.0.1,5050,6,0,0,26,418000000,20,100,0,388400,17196460484,14938.46153846154,0.0009291866028708,661402326.3076923,41.13985761722488,0
1733781977.688892,6,10.0.0.175152410.0.0.1806,10.0.0.17,51524,10.0.0.1,80,6,0,0,6,325000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.688892,6,10.0.0.175152610.0.0.1806,10.0.0.17,51526,10.0.0.1,80,6,0,0,6,289000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.688892,6,10.0.0.175955110.0.0.1505117,10.0.0.17,59551,10.0.0.1,5051,17,0,0,16,359000000,20,100,0,894,1351728,55.875,2.49025069637883e-06,84483.0,0.0037652590529247,0
1733781977.688892,6,10.0.0.175955110.0.0.1350511,10.0.0.17,59551,10.0.0.13,5051,1,0,8,26,437000000,20,100,0,25,2450,0.9615384615384616,5.720823798627003e-08,94.23076923076924,5.606407322654462e-06,0
1733781977.688892,6,10.0.0.95955110.0.0.1650511,10.0.0.9,59551,10.0.0.16,5051,1,0,8,6,213000000,20,100,0,5,490,0.8333333333333334,2.3474178403755873e-08,81.66666666666667,2.300469483568075e-06,0
1733781977.689046,5,10.0.0.1505010.0.0.17416506,10.0.0.1,5050,10.0.0.17,41650,6,-1,-1,26,390000000,20,100,0,225103,14857222,8657.807692307691,0.0005771871794871,571431.6153846154,0.038095441025641,0
1733781977.689046,5,10.0.0.18010.0.0.17515246,10.0.0.1,80,10.0.0.17,51524,6,-1,-1,6,299000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.689046,5,10.0.0.18010.0.0.17515266,10.0.0.1,80,10.0.0.17,51526,6,-1,-1,6,262000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.689046,5,10.0.0.1505110.0.0.175955117,10.0.0.1,5051,10.0.0.17,59551,17,-1,-1,6,336000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.689046,5,10.0.0.13505110.0.0.17595511,10.0.0.13,5051,10.0.0.17,59551,1,0,0,26,429000000,20,100,0,25,2450,0.9615384615384616,5.827505827505828e-08,94.23076923076924,5.710955710955711e-06,0
1733781977.689046,5,10.0.0.13505110.0.0.6595511,10.0.0.13,5051,10.0.0.6,59551,1,0,0,46,525000000,20,100,0,45,4410,0.9782608695652174,8.571428571428573e-08,95.8695652173913,8.4e-06,0
1733781977.689046,5,10.0.0.16505110.0.0.9595511,10.0.0.16,5051,10.0.0.9,59551,1,0,0,6,200000000,20,100,0,5,490,0.8333333333333334,2.5e-08,81.66666666666667,2.45e-06,0
1733781977.689046,5,10.0.0.174165010.0.0.150506,10.0.0.17,41650,10.0.0.1,5050,6,0,0,26,414000000,20,100,0,388403,17196460682,14938.576923076924,0.0009381714975845,661402333.9230769,41.53734464251208,0
1733781977.689046,5,10.0.0.175152410.0.0.1806,10.0.0.17,51524,10.0.0.1,80,6,0,0,6,322000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.689046,5,10.0.0.175152610.0.0.1806,10.0.0.17,51526,10.0.0.1,80,6,0,0,6,287000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781977.689046,5,10.0.0.175955110.0.0.1505117,10.0.0.17,59551,10.0.0.1,5051,17,0,0,16,357000000,20,100,0,894,1351728,55.875,2.5042016806722687e-06,84483.0,0.0037863529411764,0
1733781977.689046,5,10.0.0.175955110.0.0.1350511,10.0.0.17,59551,10.0.0.13,5051,1,0,8,26,433000000,20,100,0,25,2450,0.9615384615384616,5.7736720554272526e-08,94.23076923076924,5.658198614318707e-06,0
1733781977.689046,5,10.0.0.65955110.0.0.1350511,10.0.0.6,59551,10.0.0.13,5051,1,0,8,46,528000000,20,100,0,45,4410,0.9782608695652174,8.522727272727274e-08,95.8695652173913,8.352272727272727e-06,0
1733781977.689046,5,10.0.0.95955110.0.0.1650511,10.0.0.9,59551,10.0.0.16,5051,1,0,8,6,217000000,20,100,0,5,490,0.8333333333333334,2.304147465437788e-08,81.66666666666667,2.2580645161290324e-06,0
1733781987.674959,4,10.0.0.18010.0.0.17515246,10.0.0.1,80,10.0.0.17,51524,6,-1,-1,16,302000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.674959,4,10.0.0.18010.0.0.17515266,10.0.0.1,80,10.0.0.17,51526,6,-1,-1,16,267000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.674959,4,10.0.0.1505110.0.0.175955117,10.0.0.1,5051,10.0.0.17,59551,17,-1,-1,16,339000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.674959,4,10.0.0.13505110.0.0.6595511,10.0.0.13,5051,10.0.0.6,59551,1,0,0,56,523000000,20,100,0,55,5390,0.9821428571428572,1.0516252390057361e-07,96.25,1.0305927342256217e-05,0
1733781987.674959,4,10.0.0.16505110.0.0.9595511,10.0.0.16,5051,10.0.0.9,59551,1,0,0,16,197000000,20,100,0,15,1470,0.9375,7.614213197969544e-08,91.875,7.461928934010152e-06,0
1733781987.674959,4,10.0.0.175152410.0.0.1806,10.0.0.17,51524,10.0.0.1,80,6,0,0,16,320000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.674959,4,10.0.0.175152610.0.0.1806,10.0.0.17,51526,10.0.0.1,80,6,0,0,16,285000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.674959,4,10.0.0.175955110.0.0.1505117,10.0.0.17,59551,10.0.0.1,5051,17,0,0,26,356000000,20,100,0,894,1351728,34.38461538461539,2.51123595505618e-06,51989.53846153846,0.0037969887640449,0
1733781987.674959,4,10.0.0.65955110.0.0.1350511,10.0.0.6,59551,10.0.0.13,5051,1,0,8,56,532000000,20,100,0,55,5390,0.9821428571428572,1.0338345864661653e-07,96.25,1.013157894736842e-05,0
1733781987.674959,4,10.0.0.95955110.0.0.1650511,10.0.0.9,59551,10.0.0.16,5051,1,0,8,16,223000000,20,100,0,15,1470,0.9375,6.72645739910314e-08,91.875,6.591928251121076e-06,0
1733781987.682712,1,10.0.0.18010.0.0.17515246,10.0.0.1,80,10.0.0.17,51524,6,-1,-1,16,310000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.682712,1,10.0.0.18010.0.0.17515266,10.0.0.1,80,10.0.0.17,51526,6,-1,-1,16,274000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.682712,1,10.0.0.1505110.0.0.175955117,10.0.0.1,5051,10.0.0.17,59551,17,-1,-1,16,345000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.682712,1,10.0.0.1505010.0.0.9364706,10.0.0.1,5050,10.0.0.9,36470,6,-1,-1,16,219000000,20,100,0,210907,13920358,13181.6875,0.0009630456621004,870022.375,0.0635632785388127,0
1733781987.682712,1,10.0.0.175152410.0.0.1806,10.0.0.17,51524,10.0.0.1,80,6,-1,-1,16,312000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.682712,1,10.0.0.175152610.0.0.1806,10.0.0.17,51526,10.0.0.1,80,6,-1,-1,16,277000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.682712,1,10.0.0.175955110.0.0.1505117,10.0.0.17,59551,10.0.0.1,5051,17,-1,-1,26,344000000,20,100,0,894,1351728,34.38461538461539,2.5988372093023257e-06,51989.53846153846,0.0039294418604651,0
1733781987.682712,1,10.0.0.93647010.0.0.150506,10.0.0.9,36470,10.0.0.1,5050,6,-1,-1,16,223000000,20,100,0,402860,18048993500,25178.75,0.0018065470852017,1128062093.75,80.93719058295964,0
1733781987.682712,1,10.0.0.94205210.0.0.1505117,10.0.0.9,42052,10.0.0.1,5051,17,-1,-1,6,130000000,20,100,0,538,813456,89.66666666666667,4.138461538461538e-06,135576.0,0.0062573538461538,0
1733781987.682962,2,10.0.0.18010.0.0.17515246,10.0.0.1,80,10.0.0.17,51524,6,-1,-1,16,307000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.682962,2,10.0.0.18010.0.0.17515266,10.0.0.1,80,10.0.0.17,51526,6,-1,-1,16,271000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.682962,2,10.0.0.1505110.0.0.175955117,10.0.0.1,5051,10.0.0.17,59551,17,-1,-1,16,343000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.682962,2,10.0.0.1505010.0.0.9364706,10.0.0.1,5050,10.0.0.9,36470,6,-1,-1,16,216000000,20,100,0,210907,13920358,13181.6875,0.0009764212962962,870022.375,0.0644461018518518,0
1733781987.682962,2,10.0.0.13505010.0.0.6364701,10.0.0.13,5050,10.0.0.6,36470,1,0,0,56,518000000,20,100,0,55,5390,0.9821428571428572,1.0617760617760617e-07,96.25,1.0405405405405406e-05,0
1733781987.682962,2,10.0.0.175152410.0.0.1806,10.0.0.17,51524,10.0.0.1,80,6,0,0,16,316000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.682962,2,10.0.0.175152610.0.0.1806,10.0.0.17,51526,10.0.0.1,80,6,0,0,16,279000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.682962,2,10.0.0.175955110.0.0.1505117,10.0.0.17,59551,10.0.0.1,5051,17,0,0,26,350000000,20,100,0,894,1351728,34.38461538461539,2.5542857142857143e-06,51989.53846153846,0.00386208,0
1733781987.682962,2,10.0.0.65955110.0.0.1350511,10.0.0.6,59551,10.0.0.13,5051,1,0,8,56,538000000,20,100,0,55,5390,0.9821428571428572,1.0223048327137547e-07,96.25,1.0018587360594796e-05,0
1733781987.682962,2,10.0.0.93647010.0.0.150506,10.0.0.9,36470,10.0.0.1,5050,6,0,8,16,226000000,20,100,0,402860,18048993500,25178.75,0.0017825663716814,1128062093.75,79.86280309734514,0
1733781987.682962,2,10.0.0.94205210.0.0.1505117,10.0.0.9,42052,10.0.0.1,5051,17,0,8,6,137000000,20,100,0,539,814968,89.83333333333333,3.9343065693430655e-06,135828.0,0.0059486715328467,0
1733781987.683137,6,10.0.0.18010.0.0.17515246,10.0.0.1,80,10.0.0.17,51524,6,-1,-1,16,298000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.683137,6,10.0.0.18010.0.0.17515266,10.0.0.1,80,10.0.0.17,51526,6,-1,-1,16,260000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.683137,6,10.0.0.1505110.0.0.175955117,10.0.0.1,5051,10.0.0.17,59551,17,-1,-1,16,335000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.683137,6,10.0.0.13505110.0.0.17595511,10.0.0.13,5051,10.0.0.17,59551,1,0,0,36,427000000,20,100,0,35,3430,0.9722222222222222,8.196721311475409e-08,95.27777777777776,8.032786885245902e-06,0
1733781987.683137,6,10.0.0.16505110.0.0.9595511,10.0.0.16,5051,10.0.0.9,59551,1,0,0,16,208000000,20,100,0,15,1470,0.9375,7.211538461538461e-08,91.875,7.067307692307692e-06,0
1733781987.683137,6,10.0.0.175152410.0.0.1806,10.0.0.17,51524,10.0.0.1,80,6,0,0,16,326000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.683137,6,10.0.0.175152610.0.0.1806,10.0.0.17,51526,10.0.0.1,80,6,0,0,16,290000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.683137,6,10.0.0.175955110.0.0.1505117,10.0.0.17,59551,10.0.0.1,5051,17,0,0,26,360000000,20,100,0,894,1351728,34.38461538461539,2.483333333333333e-06,51989.53846153846,0.0037548,0
1733781987.683137,6,10.0.0.175955110.0.0.1350511,10.0.0.17,59551,10.0.0.13,5051,1,0,8,36,438000000,20,100,0,35,3430,0.9722222222222222,7.990867579908677e-08,95.27777777777776,7.831050228310503e-06,0
1733781987.683137,6,10.0.0.95955110.0.0.1650511,10.0.0.9,59551,10.0.0.16,5051,1,0,8,16,214000000,20,100,0,15,1470,0.9375,7.009345794392525e-08,91.875,6.869158878504673e-06,0
1733781987.683409,5,10.0.0.18010.0.0.17515246,10.0.0.1,80,10.0.0.17,51524,6,-1,-1,16,300000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.683409,5,10.0.0.18010.0.0.17515266,10.0.0.1,80,10.0.0.17,51526,6,-1,-1,16,263000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.683409,5,10.0.0.1505110.0.0.175955117,10.0.0.1,5051,10.0.0.17,59551,17,-1,-1,16,337000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.683409,5,10.0.0.13505110.0.0.17595511,10.0.0.13,5051,10.0.0.17,59551,1,0,0,36,430000000,20,100,0,35,3430,0.9722222222222222,8.13953488372093e-08,95.27777777777776,7.976744186046512e-06,0
1733781987.683409,5,10.0.0.13505110.0.0.6595511,10.0.0.13,5051,10.0.0.6,59551,1,0,0,56,526000000,20,100,0,55,5390,0.9821428571428572,1.0456273764258556e-07,96.25,1.0247148288973384e-05,0
1733781987.683409,5,10.0.0.16505110.0.0.9595511,10.0.0.16,5051,10.0.0.9,59551,1,0,0,16,201000000,20,100,0,15,1470,0.9375,7.46268656716418e-08,91.875,7.313432835820895e-06,0
1733781987.683409,5,10.0.0.175152410.0.0.1806,10.0.0.17,51524,10.0.0.1,80,6,0,0,16,323000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.683409,5,10.0.0.175152610.0.0.1806,10.0.0.17,51526,10.0.0.1,80,6,0,0,16,288000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.683409,5,10.0.0.175955110.0.0.1505117,10.0.0.17,59551,10.0.0.1,5051,17,0,0,26,358000000,20,100,0,894,1351728,34.38461538461539,2.4972067039106145e-06,51989.53846153846,0.0037757765363128,0
1733781987.683409,5,10.0.0.175955110.0.0.1350511,10.0.0.17,59551,10.0.0.13,5051,1,0,8,36,434000000,20,100,0,35,3430,0.9722222222222222,8.064516129032257e-08,95.27777777777776,7.903225806451613e-06,0
1733781987.683409,5,10.0.0.65955110.0.0.1350511,10.0.0.6,59551,10.0.0.13,5051,1,0,8,56,529000000,20,100,0,55,5390,0.9821428571428572,1.0396975425330813e-07,96.25,1.0189035916824196e-05,0
1733781987.683409,5,10.0.0.95955110.0.0.1650511,10.0.0.9,59551,10.0.0.16,5051,1,0,8,16,218000000,20,100,0,15,1470,0.9375,6.880733944954128e-08,91.875,6.743119266055046e-06,0
1733781987.683595,3,10.0.0.18010.0.0.17515246,10.0.0.1,80,10.0.0.17,51524,6,-1,-1,16,305000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.683595,3,10.0.0.18010.0.0.17515266,10.0.0.1,80,10.0.0.17,51526,6,-1,-1,16,269000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.683595,3,10.0.0.1505110.0.0.175955117,10.0.0.1,5051,10.0.0.17,59551,17,-1,-1,16,341000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.683595,3,10.0.0.1505010.0.0.9364706,10.0.0.1,5050,10.0.0.9,36470,6,-1,-1,16,201000000,20,100,0,210907,13920358,13181.6875,0.0010492885572139,870022.375,0.0692555124378109,0
1733781987.683595,3,10.0.0.13505010.0.0.6364701,10.0.0.13,5050,10.0.0.6,36470,1,0,0,56,521000000,20,100,0,55,5390,0.9821428571428572,1.055662188099808e-07,96.25,1.0345489443378118e-05,0
1733781987.683595,3,10.0.0.16505010.0.0.9364701,10.0.0.16,5050,10.0.0.9,36470,1,0,0,16,195000000,20,100,0,15,1470,0.9375,7.692307692307692e-08,91.875,7.538461538461539e-06,0
1733781987.683595,3,10.0.0.175152410.0.0.1806,10.0.0.17,51524,10.0.0.1,80,6,0,0,16,318000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.683595,3,10.0.0.175152610.0.0.1806,10.0.0.17,51526,10.0.0.1,80,6,0,0,16,283000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733781987.683595,3,10.0.0.175955110.0.0.1505117,10.0.0.17,59551,10.0.0.1,5051,17,0,0,26,347000000,20,100,0,894,1351728,34.38461538461539,2.5763688760806915e-06,51989.53846153846,0.003895469740634,0
1733781987.683595,3,10.0.0.65955110.0.0.1350511,10.0.0.6,59551,10.0.0.13,5051,1,0,8,56,535000000,20,100,0,55,5390,0.9821428571428572,1.0280373831775701e-07,96.25,1.0074766355140189e-05,0
1733781987.683595,3,10.0.0.93647010.0.0.150506,10.0.0.9,36470,10.0.0.1,5050,6,0,8,16,231000000,20,100,0,402861,18048993598,25178.8125,0.001743987012987,1128062099.875,78.13417141991341,0
1733781987.683595,3,10.0.0.94205210.0.0.1505117,10.0.0.9,42052,10.0.0.1,5051,17,0,8,6,157000000,20,100,0,541,817992,90.16666666666669,3.445859872611465e-06,136332.0,0.0052101401273885,0
1733781987.683595,3,10.0.0.94205210.0.0.1650511,10.0.0.9,42052,10.0.0.16,5051,1,0,8,16,227000000,20,100,0,15,1470,0.9375,6.607929515418504e-08,91.875,6.475770925110132e-06,0
1733781997.678837,6,10.0.0.1505010.0.0.16556586,10.0.0.1,5050,10.0.0.16,55658,6,-1,-1,5,986000000,20,100,0,117985,7787694,23597.0,0.0001196602434077,1557538.8,0.0078982697768762,0
1733781997.678837,6,10.0.0.13505010.0.0.17556581,10.0.0.13,5050,10.0.0.17,55658,1,0,0,46,429000000,20,100,0,44,4312,0.9565217391304348,1.0256410256410257e-07,93.7391304347826,1.0051282051282052e-05,0
1733781997.678837,6,10.0.0.165565810.0.0.150506,10.0.0.16,55658,10.0.0.1,5050,6,0,0,6,36000000,20,100,0,199791,8867514386,33298.5,0.00554975,1477919064.3333333,246.3198440555556,0
1733781997.678837,6,10.0.0.165565810.0.0.350501,10.0.0.16,55658,10.0.0.3,5050,1,0,8,6,36000000,20,100,0,6,564,1.0,1.666666666666667e-07,94.0,1.5666666666666667e-05,0
1733781997.678837,6,10.0.0.165565810.0.0.950501,10.0.0.16,55658,10.0.0.9,5050,1,0,0,26,210000000,20,100,0,25,2450,0.9615384615384616,1.1904761904761904e-07,94.23076923076924,1.1666666666666666e-05,0
1733781997.678837,6,10.0.0.175565810.0.0.1350501,10.0.0.17,55658,10.0.0.13,5050,1,0,8,46,440000000,20,100,0,44,4312,0.9565217391304348,1e-07,93.7391304347826,9.8e-06,0
1733781997.678837,6,10.0.0.35565810.0.0.1650501,10.0.0.3,55658,10.0.0.16,5050,1,0,0,5,993000000,20,100,0,8,716,1.6,8.056394763343403e-09,143.2,7.210473313192347e-07,0
1733781997.678837,6,10.0.0.95565810.0.0.1650501,10.0.0.9,55658,10.0.0.16,5050,1,0,8,26,216000000,20,100,0,25,2450,0.9615384615384616,1.1574074074074076e-07,94.23076923076924,1.1342592592592592e-05,0
1733781997.679478,4,10.0.0.1505010.0.0.16556586,10.0.0.1,5050,10.0.0.16,55658,6,-1,-1,6,0,20,100,0,117987,7787854,0.0,0.0,0.0,0.0,0
1733781997.679478,4,10.0.0.13505010.0.0.6556581,10.0.0.13,5050,10.0.0.6,55658,1,0,0,66,525000000,20,100,0,64,6272,0.9696969696969696,1.219047619047619e-07,95.03030303030305,1.1946666666666669e-05,0
1733781997.679478,4,10.0.0.165565810.0.0.150506,10.0.0.16,55658,10.0.0.1,5050,6,0,0,6,26000000,20,100,0,199789,8867447646,33298.166666666664,0.0076841923076923,1477907941.0,341.0556786923077,0
